z,M,lon,lat
0.40732949,1.31185536,1.03707619,2.34003005
0.96851694,1.24424062,1.42487124,1.04206592
0.62598835,2.95065158,4.74523611,1.41618817
0.71948043,1.29047081,2.07936514,1.84436432
1.01932850,3.31902761,3.98902247,0.95774427
1.22703941,1.48247362,4.53275008,1.43810334
0.57583114,1.73414181,2.91087627,1.00668558
0.60652708,4.75367304,0.44926635,2.55726811
1.01064083,1.10968105,3.27791412,1.01246093
0.91932541,1.28896092,0.53437090,2.45472468
1.45380091,1.00593764,5.66779974,1.45602993
0.30700061,1.00064229,0.93126316,0.59656034
0.15238702,3.50592351,4.90559164,1.48087399
0.56705173,1.06655138,3.41539338,1.09773642
0.36996408,1.36583249,1.53428964,0.95812776
0.59877304,1.06230437,4.27992371,1.74522939
1.66235029,1.43816713,4.19524234,2.79413434
0.94093704,1.29108917,5.90061841,1.57887760
0.25353622,1.77822403,4.84098917,1.30137206
0.91687148,1.15918745,2.76702380,1.84321056
0.36359670,1.77395210,5.41860097,0.44222608
0.12687350,1.13303947,1.52448443,1.15987635
0.78319610,1.22712868,3.04133165,1.07432661
0.70723193,1.38590258,1.35126272,1.20242866
0.42554069,1.45466737,3.42353384,2.17664089
0.91981529,1.48166441,2.62846083,0.73517582
1.04397853,1.05276468,0.60225321,1.67894365
0.93467799,2.92259701,3.33509133,2.16825930
0.79126676,1.29022620,4.54107691,1.50778685
0.46023303,1.09388764,6.15666845,1.10871691
0.42103996,1.13340351,2.48585111,0.78103425
0.41218583,1.01546648,3.41512769,0.92532380
1.52586272,1.55180192,0.54278674,1.09900113
1.03000705,1.06692511,3.08330565,1.18218116
0.33415207,2.42059831,3.24193838,1.61432889
0.51274487,1.05543243,6.01400568,2.33153820
0.75818302,1.05549929,1.17102481,1.30284934
0.72136479,1.96987498,5.04622758,0.58911620
0.57399085,3.19883118,5.11687636,2.50902128
1.06066615,2.22851522,4.00049286,2.77326625
0.77478105,1.22686874,1.59223394,1.82226909
0.69273235,2.20306534,3.46018983,1.91554272
0.93183748,1.20557521,0.39554147,1.73888354
0.81961401,1.21720706,0.27479027,1.78369368
1.38876080,1.18212825,5.19172649,2.27374567
1.31856938,1.03615636,2.49280132,2.13456857
0.81324166,1.19818457,5.28090082,2.31113376
0.26071516,1.88493828,6.06110928,0.16307377
0.67995860,1.93413064,1.12829145,1.45793729
0.55195037,1.19177728,1.36298295,0.97724959
1.13000669,1.02322545,1.02535153,1.77942527
0.40973646,2.10427378,5.52871256,1.11046162
0.10252421,1.08625124,0.83683729,1.82271307
1.22051706,1.17391906,2.39487760,0.43300827
0.19961919,2.03979690,4.93945375,1.51057559
1.38303237,1.45943562,4.08658095,0.94978129
0.33831721,1.63184173,3.30307962,1.20875173
0.54068237,1.09612165,1.48709411,1.36391614
0.28772629,1.18205545,3.94949204,1.82158696
0.54065167,1.12249803,4.84891455,1.86296056
0.83556406,1.39018576,1.30514416,1.17405642
0.57760225,1.05819902,3.99167862,0.98699383
0.78964078,4.67297542,6.13474260,2.18125667
0.61122838,1.30555640,5.10933178,1.22802056
0.44343064,1.33680050,4.30128940,2.45145615
0.69994882,1.12753746,1.08541661,1.19853739
0.89243428,1.04964249,1.84326453,1.64688699
0.65059796,1.74038352,5.94768761,0.30769286
0.66218469,1.14244852,1.15261328,1.76677665
0.93535997,1.07866287,1.89847204,1.53285949
0.82861654,1.11638873,3.46692579,0.15637763
0.56755980,3.34441383,3.92839827,1.24310767
0.53257182,1.28313864,0.27195441,1.89049764
0.56340840,1.15609208,4.46590044,0.70727332
0.66990614,1.27574797,5.26307193,1.54722102
0.17943409,1.11567616,0.74556811,0.80381862
0.91612783,1.86060437,5.60546564,2.04880397
0.34376299,1.05789813,2.17205804,2.29716290
1.17198087,1.14063794,3.25040377,2.14133854
0.45047391,1.43013808,5.44011346,0.75122624
0.56406493,1.45293694,1.14236029,0.66178111
1.61355493,1.00588236,5.94921933,1.62531407
0.90373740,1.01860093,3.03557597,2.21269298
0.41723941,1.27199293,1.22022285,1.91172026
0.47202681,1.07756522,5.39741133,1.25972346
0.26788274,1.05541452,3.77201947,1.65874441
0.96645220,1.19379316,1.18898708,2.18447539
0.47944582,1.57392168,2.09569306,0.99163505
0.44136124,2.33501146,4.96546574,1.37105779
0.49701315,1.82097391,3.29894866,0.55574426
0.78436220,3.09619646,5.68395646,1.71184657
1.58548810,1.08331962,2.37246109,1.83115104
0.64770722,2.79139438,2.10953358,1.41212748
0.84944570,1.03666412,3.09721558,2.30131768
0.62626687,1.03400008,2.07397960,1.99999379
0.88791181,1.01659560,1.78437819,2.36990921
0.74793941,1.16288941,1.72676867,1.33712378
0.86653384,1.65112421,5.55432659,2.64869584
0.77232239,1.83442634,4.28794196,1.66675633
0.77210745,2.26735560,5.47019565,1.67433648
0.43965672,2.81176015,5.60040209,1.88092395
0.36794512,1.20967308,1.11631236,1.78834444
0.99734950,1.12190908,1.57134636,2.60428655
0.53853128,1.08820959,5.19755114,1.05226106
0.80197021,1.19337978,2.63719624,1.21590244
0.86160103,1.05920495,5.67395127,2.49282931
0.61391920,4.74464377,5.20236389,1.54705590
1.02750930,1.72007309,5.36640558,1.54689880
0.55610019,1.02142146,2.47873018,0.57055568
0.35172404,1.49167634,3.65894622,0.27355514
0.62430282,1.43697874,1.02964574,0.82494746
0.17547894,1.00837485,2.21377137,2.02947472
0.14007224,1.10358110,5.45534711,0.17874959
0.80205790,1.27384934,1.63613806,2.75112343
0.86257149,1.28695298,3.65205957,1.00404324
1.06232786,1.24643172,3.21624658,2.69537848
0.37738159,1.13444205,1.90296845,1.76508297
0.18768271,2.52558231,0.90475160,2.15535855
0.67481184,1.11498264,5.45606947,2.08450990
0.32937914,1.33130970,3.41825557,2.20191162
0.95577773,2.02156355,3.19865187,1.82958635
0.68582882,1.59105218,0.15934109,1.39394347
1.36261348,1.02436048,3.43961081,1.35058260
0.62891291,1.71311725,6.27646185,2.58972966
0.49109754,1.21886925,3.82667306,0.86057819
0.77196001,1.36678664,2.92273461,0.96981057
0.83828076,1.17734749,1.74260795,0.59169575
0.59581195,2.34464532,3.31095872,0.92086203
0.72198232,2.43085382,5.71461853,1.32925425
0.07404844,1.22478829,3.11906079,2.29093769
1.45762778,1.77057595,4.05753411,1.83138702
0.62944586,1.10001561,2.60472462,1.45270077
0.96211561,1.16284388,0.61233204,0.72411431
0.14939809,1.02052075,4.09147150,1.24568751
0.27203625,1.02471845,3.12292591,2.12053955
0.44857924,2.29968413,2.68470644,1.60079639
0.58198639,3.26257198,3.52424339,1.31877046
0.76375454,1.23568772,1.21526835,2.74747366
0.23096242,1.78804421,3.20676691,1.74575118
0.55452911,1.67472800,2.72089771,1.26827843
1.18300919,1.48255750,0.46701266,1.23878226
1.61724479,1.10422210,3.67604008,1.82183379
1.33191968,1.09488084,0.78516316,0.87407805
0.40853730,1.04648518,3.45204174,2.32461606
0.61326119,1.07514229,4.89360906,2.60812790
0.85239263,1.17346438,4.09187720,2.70134374
0.35904784,1.84654500,5.54300910,0.69750569
0.84447865,1.62108847,3.05367046,0.80479724
0.44577913,1.03967519,3.82628356,0.68951148
0.41208592,1.32202588,2.31290231,1.60409340
1.32215869,1.01160070,4.89420411,2.17265471
0.58804512,2.38214459,4.99774104,0.83528425
0.69491849,1.52562325,6.17524426,1.87148282
1.10365725,1.14795518,4.58499321,1.15955765
0.29956428,1.07338067,2.49256831,2.06023022
0.84017439,1.54192586,3.72273369,1.55502571
0.38062667,6.32453490,2.38582565,0.57832040
0.55291248,1.01329131,1.31203403,1.70868678
0.39851252,1.44572095,3.16157133,1.34972426
0.63199443,1.07821061,1.57627175,0.95569030
0.56265849,1.82762400,4.55501851,2.68483601
1.24279122,1.38068340,1.83161472,2.20386382
0.46396719,2.66402787,2.46609296,1.60730627
0.35389912,2.02200689,5.02866070,1.90065219
0.70591693,2.11064403,3.21681267,1.22422855
1.01671770,1.09243045,5.51285224,1.78581335
1.04160204,3.26520299,1.03653349,1.48660450
0.93118011,1.15868497,3.23834040,2.26230415
0.86745862,1.52038862,5.15999086,1.36415265
0.49570947,1.10228148,5.81475396,1.54773435
0.43484889,1.74975469,0.56569007,1.60174425
0.75826578,1.12124637,0.71052666,0.37746258
0.28886947,2.91729212,0.35892835,1.89327160
0.68570099,1.02157155,2.92225943,1.68668791
0.76654505,1.05122004,5.27164847,0.86726756
0.58238639,1.10549526,1.74670240,2.01054016
0.71397624,2.02066957,1.46659515,0.88003717
0.45806908,2.13903786,0.62941102,2.86970961
0.53587823,1.12307467,5.12202487,2.82694857
0.25745574,1.14207915,1.51774307,1.64543861
0.76144800,1.17494358,5.60737597,1.36800083
0.93748787,1.04199797,4.31794161,1.68252635
1.18491561,1.40401281,0.60462279,1.35451150
0.19600409,1.06985250,2.07234586,1.50468245
0.81751645,1.16098549,3.79273772,1.05323380
0.29868122,1.42238941,1.06268407,2.21083117
1.16423709,1.01914824,0.38916736,1.83562326
0.29086850,1.45685087,4.10437504,2.14673721
0.22401748,1.61270692,5.54806333,1.27077117
0.31877977,1.44890032,5.57038312,1.58754439
0.76236419,1.45949908,5.25571168,1.81289998
1.11116524,1.18456274,4.39020973,1.66831632
0.55725404,1.49373568,1.96300344,2.59130889
0.83074204,1.51227599,3.61623578,1.71526507
0.51428532,1.32188050,3.62719093,1.81926684
0.50224090,1.21038304,3.18544963,1.17659545
0.45754388,1.78355719,0.02445216,1.39819372
0.82163567,1.80907058,3.77074672,2.50626012
0.65720894,1.81518911,5.55604959,2.15432064
1.17177985,1.05863206,4.68740815,2.37219057
1.12436843,1.61858161,0.52943904,2.53864770
0.58394095,1.68289984,2.05213653,2.76672632
0.19818850,1.44278849,0.59831408,1.24518738
0.21794595,1.22704787,1.14853976,0.75853124
1.10914728,1.24459075,2.58877725,2.29996468
0.78209511,1.32831093,4.75623103,1.43266855
0.23311293,1.07449024,2.53793183,2.49985510
0.30869352,2.36870262,3.81959819,1.94241089
0.88580234,1.49203953,5.94410233,2.74153569
0.37721978,1.39458216,3.79953970,2.29750940
0.54919221,1.22701613,0.29106886,2.50627848
0.53021936,2.09428949,4.50525969,1.93254867
0.65870404,1.97822585,0.51912684,1.39609282
1.01596940,1.40287076,1.08912829,1.42268693
1.24035382,1.14704185,4.82274798,2.84042380
0.86914804,1.05626847,0.48561466,1.51084492
0.14787360,1.30812823,5.94813135,1.95892996
0.29788161,1.38995907,1.30153693,0.61854707
0.39945307,1.19876624,4.45041782,1.22425263
1.15734955,3.14829840,4.81147377,0.72598556
0.54953193,1.69931185,0.97396131,1.85239215
0.24285479,2.55938350,0.87230081,0.67915655
0.69620127,1.36985219,4.62496023,2.01673852
0.58834233,1.00100474,6.24232462,1.52534708
0.56889312,1.14042718,1.80187731,2.12508662
0.59476969,1.20467006,3.96038641,1.19052201
1.21314907,1.00173362,2.03358840,1.53436136
0.70699587,1.63550120,3.77103049,1.74190555
0.65409550,1.54129653,5.89002101,2.66473253
0.43415975,1.37989205,4.09509066,1.87513762
0.41462193,1.26945827,2.16686660,1.39998191
0.52682235,1.85061354,3.39683646,1.59598355
0.82563123,2.69886618,0.23320958,1.60215523
0.68472579,3.40628281,2.64485769,0.81224975
0.62635011,1.11545029,0.22831692,2.16562994
0.33427677,1.28131928,2.35424468,2.06773450
0.25154288,1.45027273,1.17189705,2.50805461
0.41031564,1.16041462,5.29498411,2.52994908
0.90756536,1.64178789,2.24925304,1.11317405
0.68243052,1.10771140,0.93650701,1.82901641
0.12331771,1.01718937,5.94035670,0.71468078
0.47132056,1.32174539,1.54742095,2.40342554
0.30258596,1.91886534,1.63501787,2.07513133
0.98026457,1.03092172,1.89823167,2.63862385
0.72200186,1.18466076,4.43617856,0.43053448
0.52723867,1.53149643,5.89723466,1.90361547
0.97903086,1.55212826,4.11346736,1.58964806
0.57635319,1.37665570,5.19488075,2.43131506
0.48794142,1.34669534,3.16511652,1.43142844
0.42148707,2.58015310,0.39297066,0.81806909
0.32291673,2.35279179,3.18427262,0.80132878
1.76891548,1.35215776,1.85199389,0.26745797
0.73138940,2.88662046,5.90327271,0.85538359
0.18335678,1.02862279,6.03448589,2.25614979
0.52493316,1.34510233,2.72973794,0.50290834
1.07368323,1.14211682,1.19339573,2.44257283
0.57046421,1.23399286,1.03855422,1.18036766
0.62890545,1.21698653,5.58123152,0.48652342
0.40943165,1.11513020,4.06540685,1.48170282
0.19961495,3.25740652,2.58213204,0.93984042
0.32064281,1.52316171,1.35492966,1.44815022
0.99999229,1.22096836,3.49008803,1.53015957
0.58471413,1.17680791,1.02361451,2.84769244
0.98281995,1.06708237,3.70171570,1.01301477
0.96814822,1.04236781,1.18576098,2.99703359
0.73712817,1.14847183,0.72522673,1.30398305
0.47417381,1.46684214,2.96612283,2.04966871
0.85849765,1.31687304,2.30697913,2.26907846
0.83770382,1.07222277,1.50566466,0.68929275
0.79023861,1.48727559,5.87485366,1.35883551
0.47316516,1.03826027,2.87663116,2.03198983
1.13074376,1.79652568,2.26631578,2.26492307
0.65269822,2.45428525,4.44786844,1.07521556
1.30442693,1.41255298,1.00466638,2.02652010
0.51203535,1.50206430,6.08170044,0.98770495
0.43772062,1.72041941,5.42781457,1.41424206
0.25142885,1.10232112,6.03276259,1.21733973
1.31104132,1.25472129,5.93624081,1.84233541
0.26971021,2.04828673,0.67029923,1.08781923
0.97297877,1.83596622,5.05020305,0.57473834
1.09457096,1.30725895,6.04721259,2.62411491
0.60399528,2.41531232,3.22271524,2.56306325
0.85551120,1.40717922,6.07545663,2.45991327
0.56780528,1.13822716,3.69686248,2.65482369
0.57127818,2.65919110,5.35906403,0.75606134
0.74441809,1.49757700,3.63345071,1.17961958
0.82838772,2.60737861,1.65437505,2.27541660
0.93384313,1.08234981,3.82543465,1.70835712
0.48204474,1.31738838,5.65049326,2.46574625
1.27213977,1.22914044,5.22252408,0.61924476
0.89638119,1.65780751,1.32386397,0.14751825
1.24242375,1.07715041,3.30719620,1.42376545
1.04700441,1.04297206,1.94792302,1.75143124
1.14437001,1.48435919,5.95670011,0.29944232
0.71786418,1.35332176,4.82514561,2.46149808
0.53097140,1.22752811,5.64168292,0.98697526
0.98462347,1.31494836,1.23700455,1.09361035
0.77242254,1.26327404,4.31619083,1.32582874
0.59511919,1.45354194,2.27836688,2.62211960
0.38928785,5.74320348,5.42742419,1.88516857
0.91069977,1.13213676,1.71705100,1.16386422
0.68667727,1.04902098,1.22338464,1.74410111
0.49256683,1.23950474,3.27922241,0.77018825
0.88625332,1.92391229,3.39339229,1.42411842
2.02990284,1.71813401,0.82344077,2.22388798
0.81638956,1.28070348,1.65343573,1.25787306
0.91592896,1.03449141,6.01144876,1.81236499
0.93826244,1.06334479,3.69054112,1.57339864
0.30202524,2.48408524,1.59028714,2.42958547
0.65097576,1.17146389,5.43164682,0.09842230
0.52441321,3.29433226,3.21036656,1.99979970
0.44037522,1.96676715,1.10241226,1.75258062
0.84782937,1.01722014,1.87392619,1.60815856
1.36841532,1.51912861,1.09343834,2.64233587
0.58142533,2.41017115,1.36810789,1.32054428
0.29609708,1.27352073,2.28223546,0.95410184
0.66772377,1.79587908,3.30945144,0.49459858
0.59344219,1.44658986,0.01957274,2.21903961
1.00892979,1.29687606,4.99890931,1.36851919
0.52334225,1.31652770,3.33318258,1.29436216
0.41952381,2.85506987,6.02282923,0.49766921
0.91005253,1.32701836,2.72745057,2.71185783
0.56807968,1.48220499,4.32960753,2.01994822
0.76043387,1.27100783,3.67608280,1.63609129
0.45715808,1.78128530,4.93585031,0.14309060
0.70951311,1.13041807,3.39184150,0.79167954
0.89260293,1.00143425,5.89425510,1.42972610
0.58375793,2.32551192,4.91349595,2.37635508
0.65546602,2.10488337,0.03069086,2.86564670
0.42079406,4.48174852,0.28436993,2.12117196
0.38319029,1.03875275,0.37100959,1.70697187
0.60191401,1.26417461,4.15779648,1.49514915
0.43558815,1.12620517,0.48998522,1.48156714
0.85654879,1.32973321,0.79783817,2.72522927
0.72307203,1.16003021,0.71249319,1.67866252
1.27911282,1.10207442,2.96616035,1.85137784
0.58067777,1.62536621,5.42952568,1.89584668
0.99688233,1.51036034,1.52566755,2.73342842
0.36282591,1.23075091,4.42321541,1.37537722
1.14819868,2.64016961,2.72452792,1.51158074
0.73371894,2.12210479,3.81283923,0.85833936
0.59851284,1.69163447,5.53236957,0.93126544
0.76749552,1.43857603,2.55642973,0.29364037
0.73917426,3.42727113,5.52246175,1.67834061
0.21284073,4.28240005,0.30421974,0.19862650
0.47661050,1.03843374,4.29640306,1.14092997
1.05110981,1.23908840,5.83659877,1.09733868
0.54999074,1.00764863,5.77956472,2.50390396
0.61527095,2.33781886,1.89415265,2.18638387
0.44591709,1.48892551,4.14844828,2.46104756
1.65700362,1.20455365,6.05633757,1.94839049
1.15937435,1.17571117,3.30661810,1.19448086
1.23072898,1.27386075,0.16325354,1.01617956
0.94145553,1.67389649,2.93374086,2.90067388
1.26156503,2.15559192,5.88194562,0.83963379
1.12110204,1.72475896,1.26257576,0.90235958
0.51078426,1.11100016,5.69010471,1.22605178
0.94160303,1.23302283,0.20690972,2.19864220
0.68036850,1.27667831,0.00698049,1.08648530
0.37821277,1.34942747,3.89097517,1.83557824
1.00470588,1.30287703,5.28460659,1.51331575
0.22693165,2.48374875,2.75648393,1.69646069
1.44219195,2.62834909,2.27404826,2.35914220
0.42082116,1.29870858,5.07942717,1.90265979
0.84661481,1.02398062,4.41357870,2.05319672
0.44434424,1.40873979,5.01530292,1.60341745
0.52884407,2.36415487,0.42255372,0.55812562
0.89220586,1.56620643,2.80023006,1.78816522
0.52314634,1.42123552,4.53447735,1.19496476
0.30489375,2.37979609,0.62949419,2.55467315
0.33004868,1.79153102,1.96259306,1.63581475
0.93549652,1.46155427,5.97303220,1.13393091
0.52981251,1.70201992,0.52883016,1.78471917
0.58470131,1.34204471,1.77930532,2.27457471
0.86845464,1.26435457,1.03495223,1.67709222
0.76409648,2.21694836,4.35080382,1.91043450
0.83714246,2.39615595,6.19362049,2.60826659
1.22207304,1.57374148,2.28288390,1.72306492
0.62143383,1.28668834,0.86224466,1.48027085
0.38270166,1.59477123,5.97168879,1.06653683
0.75902845,1.00084252,1.75158171,0.77988773
0.90060089,3.31665964,1.51084195,0.95298349
0.58654716,1.00375312,5.65878080,0.81214846
0.74979355,1.49036881,1.45749213,1.83871960
0.97633909,2.63501571,4.32844309,2.84478903
0.97492581,1.66451832,5.93144209,1.16038230
0.55499738,1.35141212,3.56268140,1.40971301
0.25685307,1.10222196,5.65639705,1.13612624
0.63028800,1.07206860,0.83294736,1.15841251
0.90978688,1.98184991,5.26711894,0.78112926
0.43241319,1.05504604,5.81091620,2.77369204
1.05289956,1.13287425,3.22041001,1.72718485
1.01508550,1.56317370,4.18135701,1.97017614
0.99455079,1.34975520,5.00865648,1.38768745
1.97028211,1.06085958,5.55213548,1.05506453
0.80064840,1.56950189,3.31801645,0.93569026
0.49425238,1.06147612,4.78883021,1.51249685
0.82346774,2.77671125,4.42812681,1.69749047
0.55646091,1.03452518,1.59409405,1.11524830
1.28456873,1.40604000,4.18453228,0.94758398
0.38635025,3.73083259,5.93268200,0.39966021
1.58860961,1.02911404,4.06208843,1.58838950
0.51528552,3.17608941,0.10346488,1.90325212
1.40412419,1.23397265,1.74479278,1.90187060
0.76707616,1.52409359,2.25273171,0.98254454
0.78639069,1.30756286,4.72712534,0.97543823
0.41250357,1.48821238,5.86947606,0.78491509
0.57610335,2.02946209,1.47897058,2.65568188
0.74145551,2.23381099,6.20127656,2.03296191
0.26276395,2.74613140,0.90937261,1.79590016
0.52353469,2.21873394,5.80196527,0.49254445
0.85276897,1.77605173,1.49703120,1.64175903
0.52361632,1.09413125,4.52350371,2.51292183
1.44905631,1.04458223,4.82495842,0.64168018
1.84597313,1.19565917,5.87136363,2.44891057
0.49486130,1.28272503,0.26036991,1.02541899
1.61066707,1.22520195,5.89819778,1.02140407
0.57783869,1.19716883,0.71532862,0.59915322
0.40986743,1.11671131,4.79992502,1.91237650
0.47212788,1.46535590,0.32806069,2.20258539
0.32442884,1.95192420,1.36124308,1.01192331
0.59428341,1.45356439,0.98649656,2.52680056
0.36626747,1.18395739,3.27158196,1.88786464
0.90197734,1.02905594,2.66587310,1.67358298
0.28085735,1.56297107,4.20770040,1.03325949
0.74934349,1.51212735,5.37638807,1.63432762
0.39795778,1.55226278,4.04439152,0.54236353
0.54915923,1.27873202,0.65253235,1.73667453
0.85057237,1.76739632,3.70642408,1.14901322
0.95877969,1.51313939,5.70990752,0.37780568
0.56401364,1.10067365,0.30338107,2.00515633
1.89315099,1.99691056,1.26719978,1.73143817
0.58751891,1.63874975,5.61804400,2.36071790
0.43182028,7.65288750,5.91341705,1.19479159
0.61612541,1.75191847,0.87962071,2.25306639
0.93912745,2.14318277,1.08367250,1.89505950
0.89455125,1.08894491,4.65513287,0.87176465
0.15179316,1.21595522,1.27345549,1.11085597
0.99859462,1.23913502,3.41975533,1.14998330
1.43903194,2.00627646,1.15313663,1.74506966
1.01786469,1.03818438,4.58179916,1.25818943
0.82930054,1.62824863,6.19736159,1.11146681
1.14509886,1.57884113,5.87324329,2.02341532
0.82630643,1.54494968,2.93291554,1.71559736
0.99886469,1.96616152,2.37852351,0.54151656
0.42311815,2.69068144,3.22506299,1.34453069
0.65229656,1.08808842,3.37287498,1.20226332
0.24362820,1.04974378,5.75356024,1.06025090
0.60391294,1.13903770,3.50419780,0.42786471
1.12974908,1.70621019,5.79016150,2.23064485
0.84689771,1.19471523,3.92516741,1.09925711
0.26165361,1.11925960,1.30285830,2.52204919
1.05250798,2.03921893,6.17229790,1.34126970
0.58679415,1.50652515,0.95975563,2.06847598
0.54852236,1.27640139,3.07039239,1.56414924
0.61565958,1.99224995,0.83714716,1.30797128
0.59750259,1.55032660,2.09631013,1.16204670
0.34139500,1.00766267,2.35638971,1.87325110
0.85158130,2.55665745,5.75337202,2.20191489
0.80484322,1.13792558,1.93994362,2.89860885
0.14190779,1.48817085,5.17641422,1.25231386
1.12383676,1.95012352,5.88001642,2.27643477
0.82765239,1.64963009,0.95607192,1.77273251
0.65104836,1.00073206,2.66674554,1.43096705
0.39425988,2.80361367,0.02079052,0.48931268
0.25858275,1.69438272,4.07212804,1.63120244
0.56192148,1.00968343,4.58112501,0.58217187
1.30737475,1.21083184,1.58651025,2.31790325
0.95462889,2.69471557,6.05039899,1.37010926
1.16533487,1.03029747,3.25463790,2.16272028
0.45764488,2.02767821,4.05827357,1.19519570
0.97610685,1.63849330,1.56688721,0.98924906
0.58651493,1.10909607,5.08441675,1.89977058
1.11064892,1.63489682,4.97977759,0.75664509
0.97441882,1.57988014,5.40623424,2.82965628
0.08856084,3.99851400,4.62934513,0.29741747
0.42515397,1.17491568,0.86717630,0.96248751
0.56743254,1.82910299,2.61698230,1.10420065
0.67011589,1.01787527,1.23961801,2.22986281
0.63628631,1.00614008,1.88359582,0.78793372
0.81771972,1.50003983,4.73590412,0.29654332
0.21409108,1.15490177,5.17735930,2.09130581
0.18331816,1.11253415,1.38835135,1.54738705
0.37333104,1.40592823,0.85513311,1.66621367
0.96762378,1.50590240,1.13574654,2.30088199
1.18927271,1.85386190,2.56178778,1.42733325
0.75181699,1.94449994,1.01939289,1.91047759
0.49160282,2.25265532,1.13473710,2.04621010
0.66860081,1.12508596,1.56812366,2.44213863
0.79847384,1.21861499,1.30053702,2.03520593
0.83939067,1.06144056,0.31709118,2.31041919
0.63725751,2.18822691,5.58924353,1.18972707
0.27533504,2.44946936,4.76022009,1.49540907
0.73145874,2.00277570,3.92703969,3.06008362
0.67763490,3.14678649,0.13508926,1.78019301
0.75908742,1.03822358,6.14491356,2.02293371
1.15023055,1.09528673,0.74846164,1.33132736
0.68155930,1.42055943,6.17223085,1.09247002
1.18186213,1.29662717,4.25261501,2.60728478
0.72732172,1.56465965,4.34437625,0.76178088
1.92183322,1.16174422,0.84845965,1.67153208
0.25479472,1.23959385,3.22126394,1.14698245
0.17209139,1.07351411,5.39854469,1.19555000
0.12737219,1.89337891,1.89676504,1.37432324
0.37930437,3.10190509,6.20529655,2.16586920
0.36136959,1.11222300,3.19211501,2.10632697
0.74066041,1.20746747,5.06514373,1.91682778
0.37072545,1.25454057,3.17223699,2.00558750
0.21752050,5.50042254,3.35297620,1.00209799
0.40662964,2.57141959,4.10655093,1.99267178
1.33153324,1.31033584,6.24851130,1.60593545
1.18573273,1.09751069,1.21602602,2.29742763
0.44185766,1.73236674,2.45702276,2.76237477
0.82508593,1.68433789,2.97994807,1.46477668
0.73415183,2.30657361,5.99370033,1.43881949
0.11972010,1.14762970,4.63502390,1.12211476
0.26118268,3.16490202,3.18010208,0.61081151
0.16876994,1.86085451,6.06458303,1.71692166
0.80481782,1.05284679,5.25111910,1.94035780
0.48790244,1.09071948,4.46404993,2.64532914
0.58977372,1.32659879,1.60702199,1.03510671
0.37371755,2.22915115,3.45949440,3.01545335
0.38607964,1.44994819,3.96213074,2.35059846
0.88561195,1.96455576,5.49929884,0.14056284
1.18692952,1.42031492,0.88295124,1.83326864
0.61342438,1.21131723,4.32055416,0.64627012
1.66886709,1.24725586,3.32541638,1.83252519
0.76593248,1.18603870,2.04524302,0.70111942
0.85027296,1.08944976,0.86418514,1.21946422
0.58426468,1.43486648,3.23609569,0.90521219
0.62844360,1.31289798,4.04818912,2.17310981
0.14529031,1.03972864,0.67927653,1.74151980
1.10056988,1.66551951,5.68788424,0.90366341
0.76431009,1.90755068,0.22175078,1.78655602
0.42297937,3.14292386,3.35477666,1.51497094
0.29685939,1.12965199,1.18041151,2.47791766
0.33571898,1.18759338,3.85483923,0.96913829
0.45835250,1.14229991,2.66370147,2.70442851
0.52615291,1.24678213,3.74166342,0.29101795
1.18399493,1.41676349,3.10885422,1.52988837
0.54799764,1.38278238,1.24719145,0.51395563
0.47436521,1.44787072,0.04457504,1.03746615
1.07923121,1.02399448,2.83530893,1.50948557
0.79357912,1.36095836,0.74703652,0.69681566
0.79871335,1.60553356,1.84820537,1.44913020
0.33819949,2.66068396,0.00229164,1.04592334
0.25117221,1.65628412,1.14988882,0.95125959
0.56984484,1.13913201,0.78109626,1.91742335
0.78369872,1.21780446,5.52861884,1.58121561
0.60516990,1.56155136,4.51032735,0.53672593
0.12144462,3.90142043,2.25271455,1.74429690
0.81618930,1.09221997,4.93327668,2.24686040
0.45759724,1.78560089,3.90398266,1.07823160
0.72872409,1.22486313,3.55721721,1.28372297
0.80764770,1.42496656,4.38423073,1.29295678
1.18161707,2.05545237,1.77041652,1.85868480
0.85951662,1.51375405,4.85130899,2.64075877
0.39543664,1.65806276,1.47186516,1.10532190
0.88994661,1.00241775,6.08274735,2.02983037
0.95616873,1.49341132,0.58491640,1.57367029
0.75618573,1.93397742,4.34977376,2.04059382
0.93054621,1.00704421,5.30462857,2.80645850
0.42538919,1.52544298,3.95005856,2.07015566
0.87287158,1.44255713,2.87067270,2.67049101
0.44994972,1.14129801,5.83092073,0.32181376
0.50148832,1.28510819,3.86934533,1.49050905
0.69037142,1.25427315,3.90014650,0.84122841
1.34704530,1.40829701,6.07001927,0.90275864
1.37565463,1.27799131,3.31874492,2.28392049
0.97282617,1.11241694,1.35558206,2.22033920
1.00442341,1.03285690,4.93768562,2.12573861
0.83458587,1.68381545,5.91205799,1.12301645
0.71385212,1.21049840,2.30009654,1.08108316
0.30592627,1.29721837,6.07329886,1.16296098
0.39291401,1.93965420,1.02042393,2.13518100
0.58352486,4.60187220,3.26337450,1.98908119
1.31657540,1.34166213,4.36008718,2.58002939
1.03549743,1.32132415,3.87106280,1.25151312
0.83840437,1.06428351,1.68755514,2.21957018
0.40800558,3.17567817,2.36116501,1.92451256
1.01699332,1.05038533,5.77131170,0.46281554
0.66195072,1.29352490,2.60490191,0.51169214
